C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_07_606.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_07_606.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_07_606.jpg,0,0,0,7.85E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_07_713.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_07_713.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_07_713.jpg,0,0,0,7.99E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_07_816.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_07_816.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_07_816.jpg,0,0,0,8.25E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_07_917.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_07_917.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_07_917.jpg,0,0,0,7.90E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_019.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_019.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_019.jpg,0,0,0,7.84E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_125.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_125.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_125.jpg,0,0,0,7.84E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_228.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_228.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_228.jpg,0,0,0,7.89E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_336.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_336.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_336.jpg,0,0,0,7.80E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_442.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_442.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_442.jpg,0,0,0,7.79E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_549.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_549.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_549.jpg,0,0,0,7.87E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_655.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_655.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_655.jpg,0,0,0,7.82E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_764.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_764.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_764.jpg,0,0,0,7.79E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_876.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_876.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_876.jpg,0,0,0,7.98E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_08_983.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_08_983.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_08_983.jpg,0,0,0,7.82E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_087.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_087.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_087.jpg,0,0,0,7.83E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_191.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_191.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_191.jpg,0,0,0,7.81E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_295.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_295.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_295.jpg,0,0,0,8.28E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_398.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_398.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_398.jpg,0,0,0,7.80E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_505.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_505.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_505.jpg,0,0,0,7.78E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_611.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_611.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_611.jpg,0,0,0,7.86E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_718.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_718.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_718.jpg,0,0,0,7.81E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_823.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_823.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_823.jpg,0,0,0,7.82E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_09_931.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_09_931.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_09_931.jpg,0,0,0,7.81E-05
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_039.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_039.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_039.jpg,0,0.3236232,0,0.2642761
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_140.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_140.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_140.jpg,0,0.6258606,0,0.8062685
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_245.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_245.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_245.jpg,0,0.9173757,0,1.799253
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_349.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_349.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_349.jpg,0,1,0,2.965202
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_450.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_450.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_450.jpg,0,1,0,4.137036
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_553.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_553.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_553.jpg,0,1,0,5.532965
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_661.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_661.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_661.jpg,0,1,0,6.683871
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_762.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_762.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_762.jpg,0,1,0,7.823603
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_862.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_862.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_862.jpg,0,1,0,8.952264
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_10_966.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_10_966.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_10_966.jpg,0,1,0,10.0699
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_11_080.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_11_080.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_11_080.jpg,0,0.8905054,0,11.3643
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_11_185.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_11_185.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_11_185.jpg,0,0.5780515,0,12.16886
C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\center_2024_11_24_16_56_11_290.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\left_2024_11_24_16_56_11_290.jpg, C:\Users\ayubs\OneDrive\Documents\simulator-windows-64\data\IMG\right_2024_11_24_16_56_11_290.jpg,0,0.2895634,0,12.47779
